Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,month,VisitorType,Weekend,Revenue
2.0,38.45565,-0.0,-7.6849875,34.0,1473.2102,0.0054716673,0.01504008,61.655018,-0.008968728,2.0,4.0,6.0,1.0,Mar,Returning_Visitor,False,True
1.0,-0.38037646,0.0,89.72977,83.0,2655.81,-0.000351753,0.0061288895,0.7683441,0.24527839,2.0,2.0,1.0,4.0,May,Returning_Visitor,False,False
-0.0,16.61004,0.0,-5.0388846,16.0,1421.5521,0.029261537,0.040807404,1.1626049,0.0045031104,2.0,2.0,3.0,2.0,May,Returning_Visitor,False,False
0.0,-2.4260993,-0.0,-4.8795905,9.0,184.84982,0.04620415,0.08250513,0.9565641,-0.001791926,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
6.0,227.37593,0.0,5.904612,38.0,627.3054,0.013188618,0.025682077,-1.0995497,0.0006303024,2.0,2.0,7.0,2.0,Oct,Returning_Visitor,False,False
2.0,155.68651,0.0,-3.3182428,43.0,2181.4019,0.018999923,0.032266166,-0.26511988,0.0050298255,2.0,8.0,9.0,1.0,Mar,Returning_Visitor,False,False
-1.0,-44.203625,-0.0,-16.871313,18.0,142.68723,0.0109432805,0.025165725,13.596613,-0.0013050566,6.0,9.0,9.0,18.0,Nov,Returning_Visitor,True,True
5.0,63.20451,0.0,30.003366,72.0,1215.8676,0.004636744,-0.00043425267,125.74982,0.003373878,4.0,1.0,1.0,2.0,Nov,Returning_Visitor,False,True
0.0,-6.042043,-0.0,2.724272,9.0,386.07516,0.012071416,0.037052374,-0.9533475,-0.005898962,2.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
-1.0,9.10087,0.0,-4.745176,19.0,805.2521,9.841296e-05,0.015461563,5.5914397,-0.023804696,2.0,2.0,8.0,1.0,Mar,New_Visitor,False,True
-1.0,-16.962187,1.0,174.79874,39.0,714.9204,0.020814978,0.03160091,-0.37108168,0.45375532,2.0,2.0,3.0,2.0,Feb,Returning_Visitor,False,False
2.0,1.2398247,0.0,-6.1286864,55.0,2470.9668,0.06433428,0.095739044,-0.8038042,0.10981079,4.0,1.0,7.0,2.0,Jul,Returning_Visitor,False,False
-0.0,2.1674066,-0.0,-3.5108812,7.0,-4.18778,0.0050004777,0.054199904,-0.3857549,-0.0077998657,2.0,2.0,2.0,3.0,Nov,Returning_Visitor,False,False
2.0,8.182383,-0.0,-0.010427133,69.0,1582.3398,0.0018511378,0.0023793362,36.502605,0.01765967,2.0,2.0,1.0,4.0,Nov,Returning_Visitor,True,True
0.0,-11.27297,-0.0,0.5081123,12.0,733.94147,0.0005917923,0.02191613,0.41458288,0.013167208,2.0,2.0,1.0,4.0,Dec,Returning_Visitor,False,False
0.0,0.29059064,-0.0,-6.2404494,35.0,1142.3425,0.003793899,0.020422053,0.15353362,0.008914856,3.0,3.0,1.0,3.0,Dec,Returning_Visitor,False,False
1.0,54.945396,0.0,8.808014,34.0,3300.6475,-0.0055826567,0.006508273,34.553345,0.011080464,3.0,2.0,7.0,4.0,Dec,Returning_Visitor,False,True
-0.0,-1.3823754,0.0,-8.478704,79.0,2268.5132,0.004659405,0.0090374695,7.5470414,-0.018283384,2.0,3.0,1.0,2.0,Jul,Returning_Visitor,True,False
0.0,6.0620522,0.0,-10.422262,8.0,408.10867,0.001499096,0.009170015,-1.1446875,0.03844644,2.0,2.0,2.0,3.0,Aug,New_Visitor,False,False
5.0,231.67105,1.0,32.988216,33.0,405.1249,-0.00032271622,0.021555154,0.1749417,-0.02033146,2.0,7.0,6.0,5.0,May,Returning_Visitor,True,False
1.0,36.75583,0.0,12.727997,16.0,782.91064,-0.0023820307,0.007300307,0.34798017,0.007417815,2.0,4.0,1.0,2.0,Mar,Returning_Visitor,True,False
2.0,69.29427,-0.0,-12.780252,15.0,144.58188,0.015617885,0.044792634,-1.1563224,-0.008838156,3.0,3.0,8.0,1.0,Mar,Returning_Visitor,False,False
0.0,16.486261,0.0,8.404087,-5.0,551.8199,0.21626043,0.24834765,1.0535756,0.65581864,2.0,2.0,3.0,4.0,May,Returning_Visitor,False,False
2.0,73.0472,-0.0,-20.13397,234.0,12379.111,0.009774645,0.032931402,3.9363167,0.018331429,2.0,2.0,4.0,4.0,Nov,Returning_Visitor,False,False
-1.0,7.35097,1.0,25.619892,2.0,179.13736,0.007657145,0.034009043,-0.118871525,-0.002156118,3.0,2.0,1.0,2.0,Mar,Returning_Visitor,False,False
-0.0,11.436991,0.0,-4.5840697,21.0,588.2384,0.014253429,0.04312757,0.43268743,-0.0015872511,0.0,0.0,1.0,2.0,Nov,Returning_Visitor,False,False
0.0,6.02183,-0.0,5.4984,12.0,722.6025,0.00109474,0.014052865,-0.89908916,0.0030213762,2.0,2.0,2.0,3.0,Aug,Returning_Visitor,False,False
1.0,5.139178,1.0,-5.241346,20.0,287.9534,0.09591625,0.11484069,-2.1295092,0.033689756,4.0,2.0,1.0,8.0,Sep,Returning_Visitor,False,False
0.0,-2.2515235,0.0,-12.025713,17.0,836.3381,-0.0019494666,0.019776622,4.4388304,0.013177486,1.0,2.0,6.0,5.0,Nov,New_Visitor,False,True
0.0,-6.066198,0.0,9.200127,1.0,96.4598,-0.0007720961,0.035207786,0.67227906,-0.010701286,2.0,2.0,7.0,9.0,June,Returning_Visitor,True,False
0.0,7.7221932,-0.0,-6.121942,36.0,1762.3063,0.019656954,0.033732004,-1.4632505,-0.015772859,1.0,1.0,3.0,14.0,Oct,Returning_Visitor,False,False
-0.0,-1.5572411,0.0,-8.248396,5.0,-24.32401,0.059244778,0.14215478,-0.6268795,0.0043325517,2.0,2.0,5.0,2.0,Mar,Returning_Visitor,False,False
3.0,314.77652,-0.0,-10.049784,40.0,693.7033,-0.0044202767,0.00058716605,-0.36822066,-0.010873588,3.0,2.0,7.0,2.0,Oct,New_Visitor,False,False
1.0,17.414621,0.0,-14.990053,13.0,634.4236,-0.001584785,0.021927217,0.4310147,0.181374,2.0,2.0,5.0,6.0,May,New_Visitor,False,False
0.0,5.9230065,0.0,5.502812,16.0,562.73285,0.007819241,0.028490387,-0.8054741,-0.0037730504,2.0,2.0,1.0,5.0,May,Returning_Visitor,False,False
0.0,7.504786,0.0,6.9525876,-2.0,100.9858,0.17238507,0.21210201,2.3814564,0.9061294,2.0,3.0,4.0,4.0,May,Returning_Visitor,True,False
-0.0,3.743815,0.0,-0.78753054,5.0,70.71688,0.22003515,0.22390531,0.23439662,0.0060320105,2.0,2.0,4.0,5.0,Nov,Returning_Visitor,True,False
2.0,19.102785,0.0,2.345877,20.0,231.08469,0.05035797,0.083640836,-0.26187548,0.633902,2.0,2.0,4.0,2.0,May,Returning_Visitor,True,False
6.0,325.04904,-0.0,-19.9824,29.0,843.8825,0.008511735,0.023642818,10.404757,-0.003053898,2.0,2.0,7.0,2.0,Mar,Returning_Visitor,False,False
1.0,-1.0860192,0.0,-8.719782,6.0,-275.7664,0.0043318477,0.039196566,1.6139032,-0.013321513,3.0,2.0,4.0,2.0,Mar,New_Visitor,True,False
4.0,73.44067,-0.0,-1.1398636,27.0,1240.4312,-0.00084853533,0.016349379,2.1129377,0.40485066,2.0,2.0,4.0,3.0,May,Returning_Visitor,False,False
6.0,126.12344,-0.0,-25.23482,24.0,441.6229,-0.00081816677,0.023061927,52.143597,-0.0028938595,2.0,1.0,1.0,8.0,Oct,Returning_Visitor,True,True
-0.0,-14.066275,0.0,4.7578225,2.0,294.3663,0.0065415436,0.032426815,31.61685,-0.006112041,2.0,2.0,3.0,2.0,May,Returning_Visitor,True,False
1.0,15.527941,0.0,-9.737036,22.0,1452.8011,0.03570035,0.080072194,-0.12100394,-0.0013511422,2.0,3.0,2.0,3.0,May,Returning_Visitor,False,False
0.0,41.292927,0.0,18.224224,23.0,1901.3263,0.00031793126,0.01666468,81.453575,-0.02560843,2.0,2.0,7.0,1.0,Nov,Returning_Visitor,True,True
0.0,-45.936314,5.0,464.79,16.0,901.3419,0.023937289,0.045860667,5.692321,0.5836594,2.0,2.0,6.0,1.0,May,Returning_Visitor,False,False
1.0,15.888002,0.0,2.8501437,18.0,377.32266,0.023986578,0.06477299,0.39145103,-0.008432055,2.0,1.0,2.0,4.0,May,Returning_Visitor,False,False
2.0,53.038277,0.0,1.4020714,14.0,127.31466,-0.0006004347,0.017745366,-0.74866134,0.016636563,2.0,2.0,1.0,2.0,Mar,Returning_Visitor,True,False
0.0,5.8931527,0.0,3.9675162,9.0,359.03702,0.0095081255,0.0323578,0.37207046,-0.00021047326,1.0,2.0,2.0,2.0,Dec,Returning_Visitor,False,False
3.0,46.25246,2.0,18.799673,82.0,2600.9875,0.008175963,0.025543889,5.628043,0.6716084,2.0,2.0,1.0,6.0,May,Returning_Visitor,True,False
1.0,18.694197,1.0,208.8916,65.0,2467.2954,0.002959516,0.014352097,1.5863072,-0.0042980406,2.0,2.0,5.0,3.0,Nov,Returning_Visitor,False,False
0.0,5.7922387,-0.0,2.0838416,13.0,196.92178,-0.00582736,0.052838407,-0.17747815,-0.000937866,2.0,2.0,6.0,14.0,Nov,Returning_Visitor,False,False
1.0,42.459904,0.0,2.2666209,39.0,2009.5127,0.006092339,0.015779031,-0.6622079,-0.0022208784,1.0,1.0,8.0,2.0,Nov,Returning_Visitor,True,False
5.0,67.97112,5.0,455.26736,64.0,2013.108,-0.002739586,0.0062831463,10.663877,-0.026983084,2.0,2.0,3.0,6.0,Sep,Returning_Visitor,False,False
11.0,359.73218,0.0,-18.16342,13.0,670.68097,0.0035260133,0.010198583,2.1714306,0.0028557535,1.0,1.0,2.0,3.0,Sep,New_Visitor,False,False
0.0,2.4512887,-0.0,1.5572456,23.0,639.7581,-0.00021640946,0.011120559,-0.45131382,-0.0007729623,4.0,2.0,1.0,6.0,Nov,Returning_Visitor,False,False
1.0,51.83521,3.0,48.973007,25.0,-158.62979,0.013392461,0.032208387,3.6962955,-0.012568312,4.0,2.0,2.0,12.0,Mar,Returning_Visitor,False,False
0.0,-7.9190574,0.0,11.547539,2.0,138.47983,0.020372229,0.09296679,-1.2213181,0.013654323,3.0,2.0,7.0,3.0,Dec,New_Visitor,False,False
7.0,103.22098,3.0,67.57503,46.0,1273.9742,0.023363303,0.049026288,2.452603,0.014670024,3.0,2.0,2.0,2.0,Sep,Returning_Visitor,True,False
-0.0,6.570681,0.0,8.986567,8.0,620.3621,0.027266663,0.048702106,-0.84991246,0.014141111,5.0,4.0,4.0,2.0,Nov,Returning_Visitor,False,False
4.0,67.37567,0.0,10.929789,25.0,1402.8354,0.015475505,0.031113178,1.9644622,0.08713324,2.0,2.0,2.0,5.0,May,Returning_Visitor,False,False
2.0,192.67633,6.0,212.60278,222.0,11255.9375,0.014008985,0.03140569,-0.106748894,-0.012885803,3.0,2.0,2.0,3.0,Nov,Returning_Visitor,True,False
6.0,122.071754,-0.0,-8.847532,6.0,1114.376,-0.00068188075,0.0036919236,2.2874103,0.02536554,3.0,2.0,4.0,3.0,Mar,New_Visitor,False,False
-0.0,-10.593733,0.0,12.833471,3.0,-174.28543,0.14132708,0.14856857,2.5395977,0.6524009,5.0,2.0,1.0,7.0,May,Returning_Visitor,False,False
-1.0,-7.7832847,0.0,6.1955037,-4.0,-41.313023,0.19874384,0.2005074,1.9866768,-0.0063408483,0.0,1.0,2.0,3.0,Nov,Returning_Visitor,True,False
2.0,114.25044,0.0,7.216635,11.0,934.3798,0.009717371,0.021822155,63.655167,9.602501e-05,2.0,2.0,1.0,5.0,Dec,Returning_Visitor,False,True
0.0,9.412249,-0.0,-13.711443,13.0,7.7013803,0.06584938,0.09707289,-0.41942438,0.0046650674,3.0,2.0,2.0,2.0,Nov,Returning_Visitor,False,False
3.0,113.16467,0.0,-9.725431,16.0,296.92184,-4.1950392e-05,0.010248036,1.3843356,-0.0015884357,3.0,2.0,5.0,2.0,Mar,Returning_Visitor,False,False
1.0,29.768885,-0.0,23.077864,6.0,471.91574,0.025509696,0.07833761,0.9189231,0.5523086,2.0,2.0,10.0,1.0,Dec,Returning_Visitor,False,False
1.0,4.061526,0.0,-10.9451275,60.0,1477.0724,-0.0033254828,0.0010414689,28.121202,-0.0026437808,2.0,2.0,1.0,2.0,Nov,New_Visitor,False,True
-0.0,-6.7855887,0.0,5.4176908,6.0,52.08859,0.09343553,0.11376762,-1.4775795,-0.0067081098,1.0,1.0,1.0,6.0,Mar,Returning_Visitor,True,False
7.0,203.3864,0.0,-4.92748,42.0,1175.7449,0.006827181,0.011101098,-1.3115238,-0.013572859,1.0,2.0,4.0,3.0,May,Returning_Visitor,False,False
6.0,182.2039,0.0,4.037665,14.0,-18.166418,0.0074577713,0.020280112,-3.166591,0.010229023,2.0,2.0,1.0,5.0,Mar,New_Visitor,False,False
-0.0,-1.9221016,0.0,13.500845,59.0,6394.547,0.006349438,0.02372938,-3.0147078,0.42832118,3.0,2.0,1.0,6.0,May,Returning_Visitor,False,False
1.0,61.288685,7.0,400.73148,108.0,5229.856,-0.0046560057,0.0068350704,-0.85526687,-0.0117405895,1.0,4.0,3.0,7.0,Nov,Returning_Visitor,False,False
1.0,-11.994627,1.0,86.63173,7.0,258.15775,0.004948318,0.019618513,2.7813275,-0.017043049,1.0,2.0,5.0,2.0,May,Returning_Visitor,False,False
-0.0,12.908319,0.0,-3.0036447,6.0,636.07355,0.0054025,0.039935794,0.4208533,0.0043235514,2.0,2.0,1.0,2.0,Sep,Returning_Visitor,True,False
0.0,3.8960824,-0.0,-9.874231,35.0,2256.5305,0.0005646703,0.015047968,0.08114545,0.0011721012,2.0,2.0,3.0,4.0,Nov,Returning_Visitor,False,False
12.0,286.54028,-0.0,7.166283,45.0,991.7602,0.008335688,0.017586738,3.6651802,-0.019120933,2.0,2.0,4.0,3.0,May,Returning_Visitor,False,False
0.0,-5.7301764,0.0,3.206114,24.0,1056.7701,-0.00041382937,0.0475616,0.25490156,0.0059501473,2.0,2.0,6.0,1.0,Dec,Returning_Visitor,False,False
-0.0,-3.645925,-0.0,-1.6598717,18.0,463.77872,0.00012788932,0.018464299,0.23419301,0.7103896,2.0,2.0,3.0,4.0,May,Returning_Visitor,False,False
3.0,160.09357,0.0,-9.269091,5.0,48.58798,0.01036345,0.03673784,1.0539709,0.0006014463,2.0,2.0,4.0,1.0,Jul,Returning_Visitor,False,False
2.0,84.82094,0.0,1.9255317,34.0,164.39133,0.0030606613,-0.00072680716,0.27241817,0.022653414,2.0,2.0,5.0,3.0,Jul,Returning_Visitor,False,False
-0.0,-0.84959185,1.0,-9.121153,15.0,332.40463,0.012502889,0.059804287,1.1480724,0.49119464,2.0,2.0,3.0,2.0,Feb,Returning_Visitor,False,False
-0.0,11.14686,0.0,-0.5408379,7.0,74.192955,0.008517054,0.05248664,-2.4424489,0.046993997,2.0,10.0,2.0,2.0,May,Returning_Visitor,True,False
7.0,113.27115,0.0,14.6660385,71.0,1797.242,0.007917646,0.039204583,1.3634917,-0.013266334,1.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,False
9.0,55.969284,3.0,120.89653,59.0,2565.2756,0.0040168986,0.028530458,-0.054886654,-0.0030683894,3.0,1.0,2.0,1.0,Mar,Returning_Visitor,False,False
0.0,-17.491034,-0.0,0.7858604,7.0,-10.8979845,0.028324554,0.06640727,0.061818764,0.013898706,1.0,1.0,3.0,2.0,Mar,Returning_Visitor,False,False
0.0,-3.9730964,-0.0,2.1762507,45.0,436.51242,0.0049517546,0.026189564,-0.5214227,0.007233603,3.0,2.0,1.0,4.0,Nov,Returning_Visitor,False,False
4.0,84.37764,0.0,27.117989,11.0,-168.57034,0.002223907,0.0064383904,-1.0343422,-0.00993594,2.0,2.0,1.0,3.0,Mar,New_Visitor,False,False
4.0,62.093884,0.0,55.481945,56.0,1233.4083,-0.003886981,0.0042145634,10.622886,0.008684928,2.0,2.0,3.0,6.0,Nov,Returning_Visitor,False,True
4.0,72.76178,0.0,3.9654315,144.0,5697.6177,0.0012418554,0.0019590377,1.5052348,0.0021479484,3.0,3.0,6.0,1.0,Mar,Returning_Visitor,False,False
0.0,-11.819441,0.0,-8.583479,13.0,237.50424,0.003491275,0.019993087,2.1522512,0.009481149,1.0,1.0,2.0,2.0,May,Returning_Visitor,False,False
1.0,37.65911,-0.0,2.4323332,7.0,43.538662,0.17507231,0.17396992,-0.3279489,0.0074220765,1.0,1.0,1.0,3.0,Mar,Returning_Visitor,False,False
0.0,-12.09516,0.0,17.131561,7.0,600.51624,0.022797747,0.040121038,0.45076242,0.002563199,1.0,1.0,1.0,11.0,Nov,Returning_Visitor,False,False
-0.0,14.297258,-0.0,15.727743,11.0,414.71805,0.0047264546,0.035258517,0.25416818,-0.0027580056,2.0,2.0,2.0,0.0,Nov,Returning_Visitor,False,True
4.0,359.941,5.0,175.27608,65.0,6810.725,0.0014516265,0.006144163,4.820851,-0.007136205,3.0,2.0,3.0,1.0,Nov,Returning_Visitor,False,True
-0.0,15.122377,4.0,76.92638,25.0,554.2831,0.0062642917,0.030061785,-1.230277,0.016226327,2.0,3.0,2.0,2.0,Jul,Returning_Visitor,True,False
3.0,56.695896,0.0,19.820127,46.0,1071.526,0.006098478,0.016949233,46.812668,0.0012316351,2.0,3.0,3.0,2.0,Sep,Returning_Visitor,True,True
-0.0,6.105868,-0.0,5.158917,17.0,539.6146,0.003121201,0.043019686,-0.4956554,0.011037083,2.0,2.0,5.0,2.0,Dec,Returning_Visitor,False,False
-1.0,-2.461164,1.0,17.14155,15.0,553.0693,-0.0046374407,0.025143702,0.027803585,-0.009605119,3.0,1.0,8.0,3.0,May,Returning_Visitor,False,False
-0.0,15.494417,0.0,9.081421,2.0,-14.530553,0.0658737,0.09211685,1.7865278,0.005565455,3.0,2.0,5.0,13.0,Nov,Returning_Visitor,False,False
1.0,41.536366,-0.0,1.1565307,59.0,1031.137,0.0036641005,0.020716673,1.1146919,-0.0026358087,2.0,3.0,1.0,3.0,Nov,Returning_Visitor,False,False
7.0,130.34807,0.0,8.104839,42.0,330.36862,0.006015487,0.009031755,32.04071,-0.0025343616,2.0,2.0,1.0,3.0,May,New_Visitor,False,False
-0.0,8.163477,-0.0,-4.0072265,28.0,483.99203,0.013193883,0.032932736,-1.1498874,0.48682535,2.0,10.0,2.0,6.0,May,Returning_Visitor,True,False
3.0,128.80272,0.0,10.014582,0.0,326.67014,-0.0064418726,0.0024175204,-2.922867,0.011932237,1.0,5.0,1.0,3.0,Mar,New_Visitor,False,False
-0.0,-7.514745,1.0,-5.405046,9.0,430.92154,0.009392802,0.04215747,-0.18342145,0.0077308696,2.0,2.0,1.0,2.0,May,Returning_Visitor,False,False
16.0,316.13025,0.0,-41.44901,213.0,5208.6206,0.0018438717,0.020105263,4.7685184,-0.0035084058,3.0,2.0,1.0,3.0,Nov,Returning_Visitor,False,True
1.0,240.6089,-0.0,-0.32177892,16.0,305.78342,0.015246553,0.026554879,-0.951371,0.29060602,2.0,2.0,4.0,3.0,May,Returning_Visitor,False,False
-0.0,-13.000532,-0.0,-3.8118608,7.0,574.08026,0.002589956,0.05223345,0.412285,0.0050992537,2.0,2.0,1.0,2.0,Nov,Returning_Visitor,False,False
-0.0,11.606577,-0.0,12.296883,15.0,687.28546,0.014817287,0.034904186,0.30449453,-0.0058006216,3.0,2.0,3.0,2.0,May,Returning_Visitor,False,False
6.0,122.660576,0.0,9.332617,29.0,511.72537,0.0031268373,0.012662097,2.4909358,-0.011697734,2.0,5.0,7.0,3.0,May,Returning_Visitor,False,False
0.0,-7.9104056,-0.0,8.808485,1.0,55.05929,0.14847423,0.1833192,1.2057263,0.004879972,1.0,1.0,3.0,3.0,Nov,Returning_Visitor,False,False
0.0,3.387339,-0.0,1.9029564,10.0,1052.7953,0.028086942,0.057398826,6.2056627,0.02098577,3.0,2.0,8.0,15.0,Nov,Returning_Visitor,False,False
0.0,-19.505682,0.0,6.0616803,9.0,297.36484,0.01896991,0.048812337,6.8616424,-0.0013760867,2.0,3.0,3.0,1.0,Mar,Returning_Visitor,False,True
0.0,42.810547,-0.0,11.80496,21.0,409.65842,0.0068162717,0.010664293,181.88535,-0.022180514,1.0,2.0,2.0,3.0,Dec,Returning_Visitor,False,True
-1.0,13.465067,-0.0,-14.00754,6.0,225.4559,0.009380855,0.106804505,-3.2056572,0.008568132,2.0,2.0,9.0,18.0,June,Returning_Visitor,False,False
1.0,13.831476,-0.0,-11.734373,8.0,320.95535,0.0024235044,0.029807296,1.4521896,0.0065581445,3.0,2.0,5.0,2.0,Mar,New_Visitor,False,False
-1.0,-20.009222,-0.0,-5.136293,14.0,487.16733,0.00265784,0.0124415895,1.2378494,0.00021806179,2.0,5.0,5.0,1.0,Mar,Returning_Visitor,False,False
3.0,42.0404,0.0,57.30345,17.0,735.82654,0.0016628803,0.009939586,4.26176,-0.0029658098,3.0,2.0,4.0,2.0,Mar,Returning_Visitor,False,False
0.0,9.522249,0.0,0.2628387,17.0,729.9215,0.017165981,0.0392455,8.473183,-0.007562602,2.0,3.0,1.0,2.0,May,Returning_Visitor,False,False
3.0,77.97958,1.0,-0.18332066,23.0,405.8513,0.0029585622,0.011994389,13.242025,-0.013868758,2.0,2.0,1.0,2.0,Oct,Returning_Visitor,False,False
1.0,29.05337,1.0,21.495079,11.0,787.80835,-0.0068396125,0.008735207,1.7885791,0.005415218,2.0,2.0,6.0,1.0,May,Returning_Visitor,False,False
2.0,61.638466,0.0,-3.491987,13.0,332.93967,0.011045882,0.029407902,64.90575,0.45235094,2.0,4.0,1.0,1.0,May,Returning_Visitor,True,False
7.0,76.2959,4.0,164.95525,48.0,1718.7689,0.007904959,0.023441507,13.189137,-0.010046864,2.0,2.0,8.0,0.0,Dec,Returning_Visitor,False,True
1.0,18.806536,-0.0,16.787952,14.0,98.84542,0.0062599927,0.029884132,-0.81123143,0.07870838,4.0,2.0,3.0,19.0,Dec,Returning_Visitor,False,False
0.0,13.807871,0.0,-2.204748,49.0,1826.6412,0.011655706,0.022297768,-0.037645653,-0.0032038707,1.0,1.0,4.0,2.0,Nov,Returning_Visitor,False,False
1.0,-1.3532006,0.0,10.313713,24.0,637.2149,0.008848894,0.024001872,10.368971,-0.0009182188,2.0,3.0,1.0,4.0,Nov,Returning_Visitor,False,True
0.0,9.713388,0.0,-7.787374,9.0,410.3926,0.0060386555,0.0359165,1.131373,-0.002602512,3.0,2.0,3.0,1.0,Dec,Returning_Visitor,False,False
2.0,67.40168,0.0,-1.5090462,12.0,476.95895,0.0044197887,0.020579033,0.55750483,0.051094532,2.0,2.0,3.0,2.0,Dec,Returning_Visitor,False,False
5.0,130.90521,1.0,29.883589,151.0,5987.76,0.008366806,0.023159834,18.112059,0.006690951,2.0,2.0,0.0,0.0,Dec,Returning_Visitor,False,False
0.0,11.534601,0.0,-3.3435724,11.0,517.902,0.00857448,0.039446898,-0.2879108,-0.0057419557,2.0,2.0,5.0,3.0,May,Returning_Visitor,False,False
-0.0,44.32725,-0.0,1.3662704,8.0,294.58243,0.25522855,0.23533763,2.9476225,-0.03257314,4.0,2.0,1.0,10.0,Oct,Returning_Visitor,True,False
10.0,454.09802,2.0,88.28145,20.0,611.96655,0.0149127245,0.034114152,16.730509,0.0089842845,1.0,1.0,4.0,2.0,Mar,Returning_Visitor,False,True
6.0,95.41826,-0.0,-5.414865,18.0,1701.8157,0.008770862,0.042055152,-0.6880682,0.011308366,1.0,1.0,3.0,4.0,Nov,Returning_Visitor,False,False
0.0,-1.3167626,0.0,-13.554556,6.0,71.553185,0.024127476,0.06913727,2.096085,-0.013137573,2.0,3.0,2.0,10.0,May,Returning_Visitor,False,False
1.0,19.890543,0.0,8.343302,10.0,33.771816,0.023911817,0.046295114,-0.51279336,0.004386587,2.0,2.0,1.0,2.0,May,Returning_Visitor,True,False
5.0,163.01698,7.0,1286.1091,25.0,909.93726,0.008859098,0.03596172,8.167147,0.0076759774,2.0,1.0,1.0,3.0,Nov,Returning_Visitor,False,False
3.0,96.680046,0.0,-6.167688,14.0,2132.622,0.01633596,0.028253073,1.2366616,-0.001027001,2.0,2.0,4.0,2.0,Mar,Returning_Visitor,False,False
4.0,53.82556,0.0,-0.67260516,27.0,648.508,0.0015665406,0.0037456125,0.7074334,0.007768577,2.0,2.0,3.0,4.0,Nov,New_Visitor,False,False
0.0,-3.1070075,-0.0,-3.4946764,9.0,739.35504,0.009516439,0.04391985,11.725311,-0.02625789,2.0,6.0,2.0,1.0,May,Returning_Visitor,False,False
0.0,7.0467935,0.0,18.427135,21.0,551.64044,-0.00033384367,0.032990605,6.1476307,-0.013947861,2.0,2.0,3.0,10.0,May,Returning_Visitor,False,False
8.0,129.07756,2.0,403.10837,61.0,771.32623,-0.0034497846,0.009688173,-2.0307758,-0.004630657,1.0,2.0,3.0,1.0,Mar,Returning_Visitor,False,False
3.0,29.910154,0.0,-9.659616,43.0,1363.3116,-0.000111918795,0.009947182,0.5150396,0.018761432,1.0,5.0,4.0,2.0,Feb,Returning_Visitor,False,False
4.0,64.214645,0.0,-5.0123687,6.0,307.94254,0.020281652,0.07623168,-0.6241062,-0.006457912,2.0,2.0,2.0,2.0,Mar,Returning_Visitor,False,False
0.0,-0.3932091,0.0,-3.4424226,2.0,-88.9882,0.07695598,0.12466439,-0.33919558,0.23791568,3.0,2.0,1.0,5.0,Mar,Returning_Visitor,False,False
2.0,-15.881453,1.0,7.6328683,141.0,3636.001,0.0006654711,0.0121671455,3.8750136,0.4801713,2.0,3.0,1.0,4.0,May,Returning_Visitor,False,False
1.0,32.78671,-0.0,-19.173418,32.0,1358.1538,0.006470968,0.04186821,15.795974,-0.012197355,2.0,2.0,5.0,10.0,Nov,Returning_Visitor,True,True
-0.0,-15.34934,-0.0,-3.6740587,20.0,1681.828,-0.0026787333,0.02316739,-0.57431537,0.014300419,2.0,5.0,1.0,4.0,Nov,Returning_Visitor,False,False
1.0,39.22638,-0.0,-10.321451,9.0,1505.6284,-0.0037807524,0.013545145,0.49515978,0.0032834318,2.0,2.0,6.0,3.0,May,Returning_Visitor,False,False
4.0,49.118572,-0.0,-24.221743,25.0,555.04205,0.004383227,0.018649682,51.9577,0.004873542,2.0,5.0,4.0,8.0,May,Returning_Visitor,True,True
2.0,26.366602,0.0,0.40511546,46.0,70.57809,0.0032137018,0.011730357,0.77447766,-0.0036567692,3.0,2.0,4.0,3.0,June,Returning_Visitor,False,False
0.0,5.1373696,0.0,4.6164823,8.0,75.60323,0.11240318,0.13108665,-1.2745193,0.005768141,3.0,2.0,6.0,2.0,Mar,Returning_Visitor,False,False
2.0,-3.5703864,1.0,34.623447,67.0,1462.2227,0.0025352351,0.009695006,-0.26335177,0.04253139,2.0,3.0,1.0,4.0,Jul,Returning_Visitor,False,False
-0.0,1.6286873,-0.0,-2.7140405,6.0,785.7693,-0.00023183961,0.028057542,-0.048896626,0.007185092,2.0,2.0,1.0,3.0,Feb,Returning_Visitor,False,False
-0.0,13.6319065,-0.0,-4.083135,12.0,525.32605,0.03886585,0.05972216,4.442005,-0.014344411,2.0,5.0,11.0,2.0,Dec,Returning_Visitor,False,False
0.0,0.120951064,-0.0,4.0316663,9.0,245.22165,-0.001322722,0.008949702,0.7227656,0.008567503,1.0,2.0,2.0,6.0,May,Returning_Visitor,False,False
1.0,-1.736013,-0.0,11.348438,39.0,524.6193,-0.0017067975,0.005788182,0.6385481,0.07001318,2.0,2.0,1.0,12.0,May,Returning_Visitor,False,False
0.0,-5.926412,1.0,14.125727,23.0,712.8276,0.0015758519,0.011821964,-0.2403887,0.0031378996,3.0,2.0,2.0,3.0,Aug,New_Visitor,False,False
